SLC2A1	AK4	MEX3A	GNG4	PLOD2	TRIP13	PTTG1	DSP	TFAP2A	HMGA1	GCLC	HOXA10	DLD	CCNE2	CDKN2A	E2F8	TMEM132A	FDX1	PFKP	HMGA2	PIF1	SBK1	SHCBP1	SLC7A5	HOXB7	KPNA2	LINC00665	LYPD3	TNNT1	TNNI3	SYT5	KIF1A	group
0	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
0.693147180559945	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	1.09861228866811	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0.693147180559945	0	0	0	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	1
0	0	0	0	0	0	0	0	0	1.6094379124341	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0.693147180559945	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.09861228866811	0	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0.693147180559945	0	1.6094379124341	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0.693147180559945	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	1
1.09861228866811	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.693147180559945	0	0	0	0	0.693147180559945	0	1.09861228866811	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.6094379124341	0.693147180559945	0	0	0	0	1.79175946922806	1.38629436111989	0	1.94591014905531	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	1.09861228866811	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.09861228866811	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.484906649788	0	0	0	0	0	0	1.38629436111989	0	1.09861228866811	0	0	0	0	0	0	0	0	1.79175946922806	1.38629436111989	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
1.6094379124341	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	1.6094379124341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	1.09861228866811	2.30258509299405	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
2.77258872223978	0.693147180559945	0	0	1.09861228866811	0	0	1.38629436111989	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
1.94591014905531	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0
1.09861228866811	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0.693147180559945	0	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	1.6094379124341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.09861228866811	0	1.79175946922806	0	0	0	0	0	0	0	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
1.79175946922806	0	0	0	0	0	1.79175946922806	0.693147180559945	0	2.30258509299405	0	0	0	0	0	0	0	0	0.693147180559945	1.09861228866811	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0.693147180559945	0	0	1.38629436111989	0	1.94591014905531	0	0	0	0	0	0	0.693147180559945	0	1.38629436111989	1.6094379124341	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0.693147180559945	0	0.693147180559945	1.09861228866811	0.693147180559945	1.6094379124341	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	1.79175946922806	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0
0	0	0	0	0	0	0	1.38629436111989	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0
0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	2.30258509299405	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0
1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.94591014905531	0	0	0	0.693147180559945	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	1.38629436111989	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0.693147180559945	0	0	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0.693147180559945	0	0	0	0	2.07944154167984	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0
1.6094379124341	0.693147180559945	0	0	0.693147180559945	0	0	0.693147180559945	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.09861228866811	0	0	0	0	1.94591014905531	0	0	0.693147180559945	0	0	0	0.693147180559945	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.19722457733622	0	0	0	0.693147180559945	0	0	1.79175946922806	0	0	0	0	0	0	0	0	0	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.38629436111989	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	1.6094379124341	0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0
2.07944154167984	0.693147180559945	0	0	0	0	0	1.38629436111989	0	2.07944154167984	0	0	0	0	0	0	0	0	1.79175946922806	1.38629436111989	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	0	0
1.79175946922806	0.693147180559945	0	0	0	0	1.6094379124341	0.693147180559945	0	2.77258872223978	0	0	0	0	0	0	0	0.693147180559945	1.6094379124341	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0.693147180559945	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0
2.70805020110221	0.693147180559945	0	0	0	0	0	1.38629436111989	0	1.09861228866811	0	0	0	0	0	0	0	0	1.38629436111989	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	1.94591014905531	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	2.19722457733622	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.38629436111989	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.94591014905531	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	1.79175946922806	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
1.6094379124341	0.693147180559945	0	0	0	0	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.94591014905531	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.09861228866811	0	0	0	0	0	0	1.38629436111989	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0.693147180559945	0	0	1.38629436111989	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0
1.94591014905531	0	0	0	0	0	0	1.94591014905531	0	1.38629436111989	0	0	0	0	0	0	0	0.693147180559945	1.09861228866811	2.19722457733622	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
2.39789527279837	0	0	0	0	0	0	1.79175946922806	0	1.09861228866811	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	1.79175946922806	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0.693147180559945	0.693147180559945	0	0	0	1.94591014905531	0	0	0	1.09861228866811	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0
2.30258509299405	0.693147180559945	0	0	0.693147180559945	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	1.38629436111989	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	1.6094379124341	0	0	0	0	0	0	0	0	0.693147180559945	2.19722457733622	0	0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	2.19722457733622	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
2.07944154167984	0	0	0	0.693147180559945	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	1.6094379124341	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
2.07944154167984	0	0	0	0	0	0	0.693147180559945	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.6094379124341	0	0.693147180559945	0	0	0	0	0	0	0	0	1.38629436111989	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
2.07944154167984	0	0	0	0	0	0	1.79175946922806	0	0	0	0	0	0	0	0	0	0	0.693147180559945	1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0
2.19722457733622	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	1.09861228866811	0	0	0	0	3.13549421592915	0	0	0	0	0	0	0.693147180559945	0	1.09861228866811	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0	0	0	0.693147180559945	0	1.6094379124341	0	0	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0	0	0.693147180559945	0	0	0	0.693147180559945	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0.693147180559945	0	0	1.38629436111989	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	1.09861228866811	0	1.09861228866811	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0
0	0	0	0	0.693147180559945	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0	0	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0	0	0	0	0	0	1.38629436111989	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0.693147180559945	0	0	0	0	0	1.09861228866811	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.56494935746154	0	0	0	0.693147180559945	0	0	1.79175946922806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	1.09861228866811	0	0	2.19722457733622	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0.693147180559945	0	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0	0	0	0	0	0	1.6094379124341	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0
2.19722457733622	0.693147180559945	0	0	1.09861228866811	0	0	1.09861228866811	0	2.30258509299405	0	0	0	0	0	0	0	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0	0	0	1.38629436111989	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0	0	0	0	0.693147180559945	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0.693147180559945	0	0	0	0	0.693147180559945	0	0	0
1.09861228866811	0	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6094379124341	0	0	0	0	0	2.07944154167984	0.693147180559945	0	2.30258509299405	0	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0.693147180559945	0	0	0.693147180559945	0	0	0	0	0	0	0
1.94591014905531	0	0	0	1.09861228866811	0	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0.693147180559945	1.09861228866811	1.6094379124341	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38629436111989	0.693147180559945	0	0	0.693147180559945	0	0	1.38629436111989	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
1.6094379124341	1.09861228866811	0	0	0	0	0	0.693147180559945	0	1.09861228866811	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.09861228866811	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.79175946922806	0.693147180559945	0	0	0.693147180559945	0	0	0.693147180559945	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.07944154167984	0	0	0	0.693147180559945	0	0	1.38629436111989	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693147180559945	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09861228866811	0.693147180559945	0	0	0	0	0	1.09861228866811	0	0.693147180559945	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.484906649788	0.693147180559945	0	0	1.09861228866811	0	0	1.09861228866811	0	1.09861228866811	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0
0.693147180559945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
1.38629436111989	0	0	0	0	0	0	1.6094379124341	0	0	0	0	0	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0.693147180559945	0	0	0	0	0	0	0	0
1.6094379124341	0	0	0	1.09861228866811	0	0	1.6094379124341	0	0.693147180559945	0	0	0	0	0	0	0	0	1.09861228866811	1.09861228866811	0	0	0	0	0	0	0	0	0	0	0	0	0
